"","V1","V2"
"1",-2.5,2.5
"2",2.59693824750074,2.5
"3",2.59693824750074,2.58425777862546
"4",2.43823861575133,2.58425777862546
"5",2.43823861575133,2.53707919600606
"6",2.44991539274971,2.53707919600606
"7",2.44991539274971,2.36480508862163
"8",2.18559803117024,2.36480508862163
"9",2.18559803117024,2.21963954374288
"10",2.06132371181802,2.21963954374288
"11",2.06132371181802,2.064473097004
"12",1.76658037944651,2.064473097004
"13",1.76658037944651,1.64391784511595
"14",1.54956621862945,1.64391784511595
"15",1.54956621862945,1.41843396696011
"16",1.56071333268278,1.41843396696011
"17",1.56071333268278,1.45835741021678
"18",1.4078531074468,1.45835741021678
"19",1.4078531074468,1.35571042055421
"20",1.10628952817415,1.35571042055421
"21",1.10628952817415,0.830577874868827
"22",0.903386676647245,0.830577874868827
"23",0.903386676647245,0.772169693117107
"24",0.465875726799756,0.772169693117107
"25",0.465875726799756,0.325162344006404
"26",0.351919901137733,0.325162344006404
"27",0.351919901137733,0.415819249477769
"28",0.42586057780275,0.415819249477769
"29",0.42586057780275,0.463560111584468
"30",0.539353852954006,0.463560111584468
"31",0.539353852954006,0.304797006385449
"32",0.392517826926874,0.304797006385449
"33",0.392517826926874,0.484780993994422
"34",0.482000462209699,0.484780993994422
"35",0.482000462209699,0.293575528246367
"36",0.109426484627403,0.293575528246367
"37",0.109426484627403,0.222908994460561
"38",0.338971673514772,0.222908994460561
"39",0.338971673514772,0.535942890206211
"40",0.390961764898119,0.535942890206211
"41",0.390961764898119,0.220137117150922
"42",0.152161862042397,0.220137117150922
"43",0.152161862042397,0.0990175661643215
"44",0.255787649632635,0.0990175661643215
"45",0.255787649632635,0.187546727558246
"46",-0.0345066063886121,0.187546727558246
"47",-0.0345066063886121,-0.0740981400870693
"48",-0.259981012645773,-0.0740981400870693
"49",-0.259981012645773,-0.285063981985984
"50",-0.22310060377656,-0.285063981985984
"51",-0.22310060377656,-0.11615272315965
"52",-0.135168328662018,-0.11615272315965
"53",-0.135168328662018,-0.43879630058102
"54",-0.525287625030201,-0.43879630058102
"55",-0.525287625030201,-0.316955635741686
"56",-0.433258382743601,-0.316955635741686
"57",-0.433258382743601,-0.420837044484651
"58",-0.325864831697216,-0.420837044484651
"59",-0.325864831697216,-0.417182118854728
"60",-0.413453505973163,-0.417182118854728
"61",-0.413453505973163,-0.359531873531703
"62",-0.189547283983881,-0.359531873531703
"63",-0.189547283983881,-0.284410206463372
"64",-0.0450258462075586,-0.284410206463372
"65",-0.0450258462075586,-0.0805913227504208
"66",-0.171133365662264,-0.0805913227504208
"67",-0.171133365662264,-0.195126510543303
"68",-0.0730140271343554,-0.195126510543303
"69",-0.0730140271343554,-0.115528091289442
"70",-0.176517057583542,-0.115528091289442
"71",-0.176517057583542,-0.261010610282588
"72",-0.32684736194649,-0.261010610282588
"73",-0.32684736194649,-0.154718537594111
"74",0.0435876647339851,-0.154718537594111
"75",0.0435876647339851,0.0664797533798916
"76",-0.00612473627238154,0.0664797533798916
"77",-0.00612473627238154,0.188287361307935
"78",0.369582930701953,0.188287361307935
"79",0.369582930701953,0.347531833815757
"80",0.448481429133404,0.347531833815757
"81",0.448481429133404,0.631900799263991
"82",0.586355093311515,0.631900799263991
"83",0.586355093311515,0.534222449625645
"84",0.527113039844677,0.534222449625645
"85",0.527113039844677,0.649250945378227
"86",0.485826171280345,0.649250945378227
"87",0.485826171280345,0.36258265818609
"88",0.36396957447026,0.36258265818609
"89",0.36396957447026,0.184485332704986
"90",0.307415269721693,0.184485332704986
"91",0.307415269721693,0.662417170711062
"92",0.841549798530206,0.662417170711062
"93",0.841549798530206,1.03658349084801
"94",1.23315210264507,1.03658349084801
"95",1.23315210264507,1.06465170588682
"96",0.988982144762935,1.06465170588682
"97",0.988982144762935,0.976229231996831
"98",0.959978097887201,0.976229231996831
"99",0.959978097887201,0.873569033153192
"100",0.994196987497764,0.873569033153192
"101",0.994196987497764,0.981515728226683
"102",1.08097560385473,0.981515728226683
"103",1.08097560385473,0.986364321089083
"104",1.23328225112055,0.986364321089083
"105",1.23328225112055,1.29497009841333
"106",1.37878382909198,1.29497009841333
"107",1.37878382909198,1.2378513837912
"108",1.52679599777048,1.2378513837912
"109",1.52679599777048,1.55668735917897
"110",1.31765305737492,1.55668735917897
"111",1.31765305737492,1.23358816991947
"112",1.3253496081382,1.23358816991947
"113",1.3253496081382,1.23798045671915
"114",1.00946925144305,1.23798045671915
"115",1.00946925144305,0.977680322035261
"116",0.876670735070323,0.977680322035261
"117",0.876670735070323,0.678669235163544
"118",0.710187146504589,0.678669235163544
"119",0.710187146504589,0.7509834463157
"120",0.979702190341778,0.7509834463157
"121",0.979702190341778,1.01725240269846
"122",0.929414389501293,1.01725240269846
"123",0.929414389501293,0.87970348500523
"124",0.755966011298637,0.87970348500523
"125",0.755966011298637,0.755954565594423
"126",0.688040569475151,0.755954565594423
"127",0.688040569475151,0.746595640724196
"128",0.79789672107693,0.746595640724196
"129",0.79789672107693,0.816951026817846
"130",0.627604747781223,0.816951026817846
"131",0.627604747781223,0.479314967632176
"132",0.48041644206971,0.479314967632176
"133",0.48041644206971,0.368785349117172
"134",0.686571880379664,0.368785349117172
"135",0.686571880379664,0.42572648322737
"136",0.446339190037612,0.42572648322737
"137",0.446339190037612,0.40466301588116
"138",0.282981975755421,0.40466301588116
"139",0.282981975755421,0.311295155948599
"140",0.183728404675436,0.311295155948599
"141",0.183728404675436,0.302716678165092
"142",0.169104928000993,0.302716678165092
"143",0.169104928000993,0.0384683869536936
"144",-0.149201345121377,0.0384683869536936
"145",-0.149201345121377,0.0796527958021384
"146",-0.000399221357140378,0.0796527958021384
"147",-0.000399221357140378,0.0385451681519117
"148",0.00604534435976849,0.0385451681519117
"149",0.00604534435976849,0.0319671477520274
"150",0.0433320255512598,0.0319671477520274
"151",0.0433320255512598,0.106666125929741
"152",0.119905222706345,0.106666125929741
"153",0.119905222706345,0.0671093162767149
"154",0.053596211147796,0.0671093162767149
"155",0.053596211147796,0.157373489640993
"156",0.288449407736539,0.157373489640993
"157",0.288449407736539,0.281479494952445
"158",0.147653969225031,0.281479494952445
"159",0.147653969225031,0.251278030764997
"160",0.59975467699452,0.251278030764997
"161",0.59975467699452,0.691365144671126
"162",0.551606917005,0.691365144671126
"163",0.551606917005,0.600401389642512
"164",0.555055524811462,0.600401389642512
"165",0.555055524811462,0.410843699197832
"166",0.63537036803983,0.410843699197832
"167",0.63537036803983,0.198503748033415
"168",0.189683499962161,0.198503748033415
"169",0.189683499962161,0.232674623130402
"170",0.140697582624924,0.232674623130402
"171",0.140697582624924,-0.00583040688441644
"172",0.225773083292883,-0.00583040688441644
"173",0.225773083292883,0.226265470320174
"174",-0.064799953565593,0.226265470320174
"175",-0.064799953565593,-0.223459960092057
"176",-0.55352165127282,-0.223459960092057
"177",-0.55352165127282,-0.627160314408142
"178",-0.63329876020961,-0.627160314408142
"179",-0.63329876020961,-0.47549085467318
"180",-0.514736137076758,-0.47549085467318
"181",-0.514736137076758,-0.718195487260898
"182",-0.717217494744856,-0.718195487260898
"183",-0.717217494744856,-0.822880642911662
"184",-0.936697380113032,-0.822880642911662
"185",-0.936697380113032,-0.944118407380075
"186",-0.964982657758258,-0.944118407380075
"187",-0.964982657758258,-0.954300953631018
"188",-1.0913935540599,-0.954300953631018
"189",-1.0913935540599,-0.962993675123407
"190",-1.05869806338807,-0.962993675123407
"191",-1.05869806338807,-0.998839707454688
"192",-0.920572847502411,-0.998839707454688
"193",-0.920572847502411,-1.05354312892914
"194",-0.901450945928346,-1.05354312892914
"195",-0.901450945928346,-1.26994523420236
"196",-1.25487269134178,-1.26994523420236
"197",-1.25487269134178,-1.445918789172
"198",-1.4164356558651,-1.445918789172
"199",-1.4164356558651,-1.47611603398722
"200",-1.32471968594224,-1.47611603398722
"201",-1.32471968594224,-1.40680038633539
"202",-1.54600370518331,-1.40680038633539
"203",-1.54600370518331,-1.41868891145823
"204",-1.17767043329569,-1.41868891145823
"205",-1.17767043329569,-1.36144129157804
"206",-1.22669857388289,-1.36144129157804
"207",-1.22669857388289,-1.18514959626144
"208",-1.02533753550463,-1.18514959626144
"209",-1.02533753550463,-1.12569099846215
"210",-1.16044270475105,-1.12569099846215
"211",-1.16044270475105,-1.20743276632858
"212",-1.24343211363283,-1.20743276632858
"213",-1.24343211363283,-1.1512924436064
"214",-1.07745185862632,-1.1512924436064
"215",-1.07745185862632,-1.08208293236157
"216",-1.0105257327565,-1.08208293236157
"217",-1.0105257327565,-0.902655074316511
"218",-0.970875491289507,-0.902655074316511
"219",-0.970875491289507,-0.827895289386466
"220",-0.93142020236112,-0.827895289386466
"221",-0.93142020236112,-0.882583467441767
"222",-1.10552770105464,-0.882583467441767
"223",-1.10552770105464,-1.05007207967882
"224",-0.894231646531765,-1.05007207967882
"225",-0.894231646531765,-0.638181448914535
"226",-0.667293352654105,-0.638181448914535
"227",-0.667293352654105,-0.403988766709353
"228",-0.225815437642738,-0.403988766709353
"229",-0.225815437642738,-0.553600123178549
"230",-0.553512821178603,-0.553600123178549
"231",-0.553512821178603,-0.546948880005345
"232",-0.621186500570786,-0.546948880005345
"233",-0.621186500570786,-0.458635698184797
"234",-0.380627431666877,-0.458635698184797
"235",-0.380627431666877,-0.44702629705452
"236",-0.467651578869475,-0.44702629705452
"237",-0.467651578869475,-0.309068266778103
"238",-0.14237734560283,-0.309068266778103
"239",-0.14237734560283,-0.0457324973466485
"240",0.278016749846424,-0.0457324973466485
"241",0.278016749846424,0.0779051664998545
"242",-0.139104733005213,0.0779051664998545
"243",-0.139104733005213,-0.0808618863980876
"244",-0.145862441648765,-0.0808618863980876
"245",-0.145862441648765,-0.0839886374186234
"246",-0.279304983994924,-0.0839886374186234
"247",-0.279304983994924,-0.363108370139732
"248",-0.49991416139296,-0.363108370139732
"249",-0.49991416139296,-0.650942153702902
"250",-0.595742515342665,-0.650942153702902
"251",-0.595742515342665,-0.35865951945584
"252",-0.432788686501527,-0.35865951945584
"253",-0.432788686501527,-0.193639144425771
"254",-0.198479259848469,-0.193639144425771
"255",-0.198479259848469,-0.103106751147336
"256",-0.143971048929591,-0.103106751147336
"257",-0.143971048929591,0.0917376942106157
"258",0.0988797015472912,0.0917376942106157
"259",0.0988797015472912,-0.216325018035652
"260",-0.0385047986824872,-0.216325018035652
"261",-0.0385047986824872,-0.20156428939208
"262",-0.077187243635176,-0.20156428939208
"263",-0.077187243635176,-0.18945482733385
"264",-0.224747028108439,-0.18945482733385
"265",-0.224747028108439,-0.116549738772953
"266",0.13786385170858,-0.116549738772953
"267",0.13786385170858,0.275345006211422
"268",0.279175009757178,0.275345006211422
"269",0.279175009757178,0.322010556695211
"270",0.392489995578767,0.322010556695211
"271",0.392489995578767,0.277329636902482
"272",0.378109733491363,0.277329636902482
"273",0.378109733491363,0.385672673493812
"274",0.305076987707971,0.385672673493812
"275",0.305076987707971,0.346639791214554
"276",0.144450421586354,0.346639791214554
"277",0.144450421586354,0.169359242517392
"278",-0.151489870029096,0.169359242517392
"279",-0.151489870029096,-0.0793883464071311
"280",-0.110310086071129,-0.0793883464071311
"281",-0.110310086071129,-0.314526897641321
"282",-0.313568646518736,-0.314526897641321
"283",-0.313568646518736,-0.372191659488386
"284",-0.240500544230178,-0.372191659488386
"285",-0.240500544230178,-0.0569462246787524
"286",-0.159368772012078,-0.0569462246787524
"287",-0.159368772012078,-0.365520541524145
"288",-0.586776653135022,-0.365520541524145
"289",-0.586776653135022,-0.51071569495284
"290",-0.401070637244539,-0.51071569495284
"291",-0.401070637244539,-0.447144356741567
"292",-0.55701849608266,-0.447144356741567
"293",-0.55701849608266,-0.517844365235049
"294",-0.300349217049735,-0.517844365235049
"295",-0.300349217049735,-0.465153945887617
"296",-0.487985615690564,-0.465153945887617
"297",-0.487985615690564,-0.39496873926852
"298",-0.57131257774865,-0.39496873926852
"299",-0.57131257774865,-0.551456129625967
"300",-0.594212233960013,-0.551456129625967
"301",-0.594212233960013,-0.588554319973352
"302",-0.652977592911658,-0.588554319973352
"303",-0.652977592911658,-0.498361636642324
"304",-0.729039322611679,-0.498361636642324
"305",-0.729039322611679,-1.00591082383442
"306",-0.856672411927593,-1.00591082383442
"307",-0.856672411927593,-0.856637803247373
"308",-0.679786415120907,-0.856637803247373
"309",-0.679786415120907,-0.294140834330868
"310",-0.170765480383689,-0.294140834330868
"311",-0.170765480383689,-0.0272077527369806
"312",-0.0270741641691315,-0.0272077527369806
"313",-0.0270741641691315,-0.105865804906191
"314",-0.131806878610531,-0.105865804906191
"315",-0.131806878610531,-0.137388809006336
"316",-0.0513095535272549,-0.137388809006336
"317",-0.0513095535272549,-0.332175285121397
"318",-0.465002395748415,-0.332175285121397
"319",-0.465002395748415,-0.593406967056865
"320",-0.615780965802545,-0.593406967056865
"321",-0.615780965802545,-0.531166186105738
"322",-0.241126912521211,-0.531166186105738
"323",-0.241126912521211,0.0171433573367679
"324",0.00110920228970545,0.0171433573367679
"325",0.00110920228970545,-0.124448509314946
"326",-0.225737807827839,-0.124448509314946
"327",-0.225737807827839,-0.115775187775691
"328",-0.19904826938027,-0.115775187775691
"329",-0.19904826938027,-0.0949631763286128
"330",-0.216451242234215,-0.0949631763286128
"331",-0.216451242234215,-0.0955541608040149
"332",-0.214638240539176,-0.0955541608040149
"333",-0.214638240539176,-0.0808158201408393
"334",-0.0114546322544695,-0.0808158201408393
"335",-0.0114546322544695,-0.0418392110002029
"336",-0.095237642511029,-0.0418392110002029
"337",-0.095237642511029,-0.295594136844229
"338",-0.502499765815337,-0.295594136844229
"339",-0.502499765815337,-0.852273654633046
"340",-1.02801454553379,-0.852273654633046
"341",-1.02801454553379,-1.07090978341439
"342",-1.21643336665347,-1.07090978341439
"343",-1.21643336665347,-1.16014627492454
"344",-1.26778056016582,-1.16014627492454
"345",-1.26778056016582,-1.22158550201667
"346",-1.33897766529607,-1.22158550201667
"347",-1.33897766529607,-0.98114495248194
"348",-0.959607888160599,-0.98114495248194
"349",-0.959607888160599,-0.91245083665505
"350",-1.01092223121826,-0.91245083665505
"351",-1.01092223121826,-1.35246640835107
"352",-1.36205873643982,-1.35246640835107
"353",-1.36205873643982,-1.24942592808321
"354",-1.35755310625271,-1.24942592808321
"355",-1.35755310625271,-1.29124186555214
"356",-1.34944941457561,-1.29124186555214
"357",-1.34944941457561,-1.48754316541464
"358",-1.56195659712674,-1.48754316541464
"359",-1.56195659712674,-1.2846769722752
"360",-1.20589206496235,-1.2846769722752
"361",-1.20589206496235,-1.00817887284389
"362",-0.747132934483542,-1.00817887284389
"363",-0.747132934483542,-0.793921453706904
"364",-0.659708787996944,-0.793921453706904
"365",-0.659708787996944,-0.586296267610848
"366",-0.583758454576223,-0.586296267610848
"367",-0.583758454576223,-0.350456912636271
"368",-0.228501963351482,-0.350456912636271
"369",-0.228501963351482,-0.19124550137119
"370",-0.265573456492237,-0.19124550137119
"371",-0.265573456492237,-0.518028774393726
"372",-0.550401102036981,-0.518028774393726
"373",-0.550401102036981,-0.436412906654253
"374",-0.421225570653139,-0.436412906654253
"375",-0.421225570653139,-0.405926159640395
"376",-0.251898740300165,-0.405926159640395
"377",-0.251898740300165,-0.200119486143673
"378",-0.0915517885646531,-0.200119486143673
"379",-0.0915517885646531,-0.178662793274149
"380",-0.236318244219949,-0.178662793274149
"381",-0.236318244219949,-0.149874829642113
"382",-0.344457920173724,-0.149874829642113
"383",-0.344457920173724,-0.712679047233683
"384",-0.819384349676214,-0.712679047233683
"385",-0.819384349676214,-0.798222180586485
"386",-0.455767284782304,-0.798222180586485
"387",-0.455767284782304,-0.452441906600502
"388",-0.148550653654412,-0.452441906600502
"389",-0.148550653654412,-0.243587753725037
"390",-0.299417323501541,-0.243587753725037
"391",-0.299417323501541,-0.417414247151453
"392",-0.276278009737028,-0.417414247151453
"393",-0.276278009737028,-0.423640328051117
"394",-0.207697068978895,-0.423640328051117
"395",-0.207697068978895,-0.272021504140892
"396",-0.0507137340392058,-0.272021504140892
"397",-0.0507137340392058,-0.0375169441711
"398",-0.299462371350951,-0.0375169441711
"399",-0.299462371350951,-0.495175733543386
"400",-0.473940061822697,-0.495175733543386
"401",-0.473940061822697,-0.537006196460741
"402",-0.357172616946503,-0.537006196460741
"403",-0.357172616946503,-0.637912957785657
"404",-0.552039545266678,-0.637912957785657
"405",-0.552039545266678,-0.552658432662456
"406",-0.482177647049443,-0.552658432662456
"407",-0.482177647049443,-0.437482637170021
"408",-0.283571887205131,-0.437482637170021
"409",-0.283571887205131,-0.203564415025869
"410",-0.170477512475342,-0.203564415025869
"411",-0.170477512475342,-0.4381691937261
"412",-0.276188585111666,-0.4381691937261
"413",-0.276188585111666,-0.5002533236228
"414",-0.698909759572345,-0.5002533236228
"415",-0.698909759572345,-0.73629352740368
"416",-0.620811970196261,-0.73629352740368
"417",-0.620811970196261,-0.589936158013572
"418",-0.398272333901642,-0.589936158013572
"419",-0.398272333901642,-0.259064461152885
"420",-0.165105814686937,-0.259064461152885
"421",-0.165105814686937,-0.150408082529819
"422",-0.206921312625335,-0.150408082529819
"423",-0.206921312625335,-0.155953996883221
"424",-0.203624105801713,-0.155953996883221
"425",-0.203624105801713,-0.229858066829199
"426",-0.172083229628566,-0.229858066829199
"427",-0.172083229628566,-0.431710468710421
"428",-0.286760574726499,-0.431710468710421
"429",-0.286760574726499,-0.351752967498443
"430",-0.389914615487833,-0.351752967498443
"431",-0.389914615487833,-0.429611407470296
"432",-0.479345068936697,-0.429611407470296
"433",-0.479345068936697,-0.330121680706702
"434",-0.134901184087368,-0.330121680706702
"435",-0.134901184087368,-0.233122068395238
"436",-0.316752752399572,-0.233122068395238
"437",-0.316752752399572,-0.329386098798234
"438",-0.198306298775763,-0.329386098798234
"439",-0.198306298775763,-0.279962225202946
"440",0.0253090445967306,-0.279962225202946
"441",0.0253090445967306,0.130654661875823
"442",-0.103990251309414,0.130654661875823
"443",-0.103990251309414,-0.24090164532063
"444",-0.287494862153062,-0.24090164532063
"445",-0.287494862153062,-0.299817637196127
"446",-0.353616825647189,-0.299817637196127
"447",-0.353616825647189,-0.500404438070203
"448",-0.371469478762587,-0.500404438070203
"449",-0.371469478762587,-0.302786070768175
"450",-0.451916559336822,-0.302786070768175
"451",-0.451916559336822,-0.356445525743024
"452",-0.267479092515104,-0.356445525743024
"453",-0.267479092515104,-0.257035288495774
"454",-0.255241576819447,-0.257035288495774
"455",-0.255241576819447,-0.266723181237962
"456",-0.295877620439254,-0.266723181237962
"457",-0.295877620439254,-0.437654603294808
"458",-0.536589065112326,-0.437654603294808
"459",-0.536589065112326,-0.729486687276613
"460",-0.880113379576217,-0.729486687276613
"461",-0.880113379576217,-0.845051625724669
"462",-0.880975764083948,-0.845051625724669
"463",-0.880975764083948,-0.884688185223506
"464",-0.898541724281692,-0.884688185223506
"465",-0.898541724281692,-1.1627018833299
"466",-0.762892013225454,-1.1627018833299
"467",-0.762892013225454,-0.572947038524149
"468",-0.600212525833369,-0.572947038524149
"469",-0.600212525833369,-0.621456105359253
"470",-0.629915209338993,-0.621456105359253
"471",-0.629915209338993,-0.738575524535748
"472",-0.746506265774419,-0.738575524535748
"473",-0.746506265774419,-0.960396086259123
"474",-0.920869732074122,-0.960396086259123
"475",-0.920869732074122,-0.674840676330956
"476",-0.614626378561496,-0.674840676330956
"477",-0.614626378561496,-0.702772178622924
"478",-0.451983756216094,-0.702772178622924
"479",-0.451983756216094,-0.20858219150441
"480",-0.317522703042433,-0.20858219150441
"481",-0.317522703042433,-0.578774086579129
"482",-0.569621515986564,-0.578774086579129
"483",-0.569621515986564,-0.349720957506117
"484",-0.270826514607765,-0.349720957506117
"485",-0.270826514607765,-0.459330329976205
"486",-0.415107904521806,-0.459330329976205
"487",-0.415107904521806,-0.385268508614709
"488",-0.417609032838752,-0.385268508614709
"489",-0.417609032838752,-0.292339162463343
"490",-0.281365064933034,-0.292339162463343
"491",-0.281365064933034,-0.484862118378813
"492",-0.808159523337751,-0.484862118378813
"493",-0.808159523337751,-0.438572361615869
"494",-0.524373946042888,-0.438572361615869
"495",-0.524373946042888,-0.419535302971759
"496",-0.32683797193009,-0.419535302971759
"497",-0.32683797193009,-0.530271569771641
"498",-0.447529363939011,-0.530271569771641
"499",-0.447529363939011,-0.175785053033789
"500",-0.0467931193026498,-0.175785053033789
"501",-0.0467931193026498,-0.142934105802689
"502",-0.199351621068449,-0.142934105802689
"503",-0.199351621068449,-0.456124230665406
"504",-0.501948857355842,-0.456124230665406
"505",-0.501948857355842,-0.508432746187567
"506",-0.58194557759614,-0.508432746187567
"507",-0.58194557759614,-0.826986100977558
"508",-0.813260576664672,-0.826986100977558
"509",-0.813260576664672,-0.578940311424529
"510",-0.512730648352016,-0.578940311424529
"511",-0.512730648352016,-0.552981710468904
"512",-0.52506922479959,-0.552981710468904
"513",-0.52506922479959,-0.778144618976978
"514",-0.617567792137421,-0.778144618976978
"515",-0.617567792137421,-0.673788737191775
"516",-0.637003174583939,-0.673788737191775
"517",-0.637003174583939,-0.691160633841826
"518",-0.527284446683105,-0.691160633841826
"519",-0.527284446683105,-0.373321265601943
"520",-0.342477359182371,-0.373321265601943
"521",-0.342477359182371,-0.363830646980405
"522",-0.280994209375578,-0.363830646980405
"523",-0.280994209375578,-0.10170605758424
"524",-0.159849385730576,-0.10170605758424
